rhc,10,0.04197577640802912,7.154666000000001E-4,sa,10,0.03827222008180254,1.0978820000000001E-4,ga,10,0.08388939795310113,0.008806376199999999,mimic,10,0.05392357549912704,0.25753772999999996
rhc,100,0.056804481270638196,1.077138E-4,sa,100,0.03849986640250854,9.00246E-5,ga,100,0.14643150242924033,0.0293342678,mimic,100,0.07871717389976135,1.6177204106
